Order_ID,Gender_Category,Product_Line,Product_Name,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,clothing_sizes,Shoe_Size,years,month
2874,Women,Soccer,Mercurial Superfly,1.0,4301.85,0.01,4258.83,2024/03/04,Retail,Delhi,109.71,L,,2024.0,3.0
2875,Women,Lifestyle,Dunk Low,4.0,7401.53,0.0,29606.12,2024/09/16,Retail,Bangalore,1559.28,L,,2024.0,9.0
2876,Kids,Lifestyle,Waffle One,1.0,7949.83,0.0,7949.83,2024/08/21,Retail,Hyderabad,94.98,,,2024.0,8.0
2877,Women,Basketball,Kyrie Flytrap,1.0,9820.5,0.0,9820.5,2024/12/08,Retail,Kolkata,3327.04,,,2024.0,12.0
2878,Women,Training,ZoomX Invincible,123.0,9213.58,0.99,11332.7,,Retail,Hyderabad,3968.86,M,,,
2879,Kids,Basketball,Zoom Freak,1.0,2831.62,0.0,2831.62,2025/03/02,Retail,Bangalore,1053.25,M,,2025.0,3.0
2880,Kids,Basketball,Air Jordan,1.0,8132.33,0.63,3008.96,2025/05/19,Retail,Delhi,191.67,,9.0,2025.0,5.0
2050,Kids,Basketball,Zoom Freak,3.0,4656.28,0.0,13968.84,2025/06/30,Retail,Kolkata,1000.03,,6.0,2025.0,6.0
2882,Men,Training,Metcon 7,2.0,4020.5,0.9,804.1,,Retail,Kolkata,127.44,,9.0,,
2883,Kids,Soccer,Premier III,2.0,2708.73,0.0,5417.46,2025/03/24,Online,Delhi,1627.33,,,2025.0,3.0
2884,Kids,Running,Pegasus Turbo,1.0,9897.0,0.0,9897.0,2025/10/05,Online,Hyderabad,156.47,,7.0,2025.0,10.0
2885,Women,Lifestyle,Blazer Mid,1.0,7671.31,0.0,7671.31,,Retail,Kolkata,3394.27,XL,,,
2886,Kids,Running,Free RN,2.0,8164.32,0.94,979.72,2024/08/19,Retail,Pune,286.3,XL,,2024.0,8.0
2887,Women,Lifestyle,Waffle One,1.0,9292.33,0.0,9292.33,2024/02/25,Online,Hyderabad,3747.95,L,,2024.0,2.0
2888,Kids,Running,Air Zoom,74.0,8956.73,0.99,6627.98,2025/06/24,Online,Pune,2320.49,L,,2025.0,6.0
2889,Women,Basketball,Zoom Freak,138.0,5075.22,0.99,7003.8,2024/09/01,Online,Hyderabad,2447.88,M,,2024.0,9.0
2890,Men,Soccer,Phantom GT,1.0,5259.05,0.0,5259.05,2025/05/23,Retail,Bangalore,147.78,L,,2025.0,5.0
2891,Women,Running,Air Zoom,1.0,5714.92,0.0,5714.92,,Retail,Hyderabad,439.35,,,,
2892,Women,Running,Free RN,4.0,2149.28,0.0,8597.12,2024/11/24,Online,Bangalore,1195.79,M,,2024.0,11.0
2893,Women,Running,React Infinity,1.0,8136.39,0.61,3173.19,2025/04/01,Retail,Delhi,780.43,,10.0,2025.0,4.0
2894,Women,Lifestyle,Air Force 1,1.0,7312.38,0.0,7312.38,2024/11/20,Retail,Hyderabad,1796.17,L,,2024.0,11.0
2895,Kids,Running,React Infinity,3.0,7557.71,0.0,22673.13,2024/08/03,Online,Pune,677.85,,,2024.0,8.0
2896,Kids,Training,SuperRep Go,1.0,6252.51,0.47,3313.83,2025/02/15,Online,Delhi,1104.33,,7.0,2025.0,2.0
2897,Men,Lifestyle,Waffle One,1.0,5003.95,0.11,4453.52,,Retail,Kolkata,221.95,,,,
2898,Women,Running,Free RN,1.0,2149.28,0.0,2149.28,,Retail,Kolkata,744.45,,6.0,,
2899,Men,Basketball,LeBron 20,3.0,6531.36,0.0,19594.08,2025/05/17,Online,Mumbai,91.78,L,,2025.0,5.0
2006,Men,Lifestyle,Waffle One,2.0,5003.95,0.0,10007.9,2023/09/26,Retail,Mumbai,716.79,XL,,2023.0,9.0
2005,Kids,Soccer,Mercurial Superfly,1.0,9794.84,0.0,9794.84,,Retail,Hyderabad,2253.08,,10.0,,
2902,Kids,Basketball,Kyrie Flytrap,1.0,8138.68,0.0,8138.68,2025/05/13,Retail,Kolkata,2604.35,,10.0,2025.0,5.0
2903,Men,Soccer,Phantom GT,3.0,2735.54,0.0,8206.62,2024/09/05,Retail,Delhi,2944.26,M,,2024.0,9.0
2904,Women,Soccer,Tiempo Legend,2.0,8644.67,0.54,7953.1,2025/04/29,Online,Bangalore,2711.75,,9.0,2025.0,4.0
2905,Men,Running,React Infinity,1.0,5762.39,0.0,5762.39,2025/07/15,Retail,Hyderabad,584.1,M,,2025.0,7.0
2906,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2024/08/25,Retail,Delhi,291.45,,7.0,2024.0,8.0
2907,Men,Soccer,Premier III,1.0,8432.5,0.0,8432.5,2024/02/25,Retail,Kolkata,3790.63,L,,2024.0,2.0
2908,Men,Running,Pegasus Turbo,1.0,4322.06,0.53,2031.37,2024/11/22,Retail,Hyderabad,74.0,M,,2024.0,11.0
2909,Women,Running,Air Zoom,1.0,7617.75,0.33,5103.89,2024/08/20,Retail,Pune,186.9,XL,,2024.0,8.0
2910,Kids,Training,Flex Trainer,2.0,4276.36,0.49,4361.89,2025/04/15,Retail,Bangalore,1818.49,,9.0,2025.0,4.0
2911,Kids,Basketball,Zoom Freak,1.0,4656.28,0.0,4656.28,2023/10/26,Retail,Mumbai,927.88,M,,2023.0,10.0
2912,Kids,Running,React Infinity,2.0,9839.63,0.98,393.59,2024/03/07,Online,Bangalore,1218.22,XL,,2024.0,3.0
2913,Women,Lifestyle,Dunk Low,1.0,9936.94,0.3,6955.86,2025/06/25,Online,Pune,1036.78,,8.0,2025.0,6.0
2914,Men,Soccer,Tiempo Legend,36.0,7603.38,0.99,2737.22,2025/03/25,Online,Mumbai,950.86,L,,2025.0,3.0
2915,Men,Basketball,Kyrie Flytrap,1.0,4994.83,0.0,4994.83,,Retail,Mumbai,629.34,XL,,,
2916,Kids,Lifestyle,Blazer Mid,1.0,9673.57,0.0,9673.57,2024/08/05,Retail,Hyderabad,1121.25,XL,,2024.0,8.0
2917,Men,Soccer,Phantom GT,1.0,3204.72,0.0,3204.72,2024/12/21,Retail,Bangalore,1916.14,,,2024.0,12.0
2918,Men,Training,SuperRep Go,1.0,6819.78,0.0,6819.78,2024/11/07,Retail,Mumbai,1398.13,M,,2024.0,11.0
2919,Men,Soccer,Premier III,1.0,7323.53,0.0,7323.53,2025/04/01,Retail,Bangalore,488.37,M,,2025.0,4.0
2920,Kids,Soccer,Mercurial Superfly,2.0,5891.32,0.99,0.0,,Retail,Kolkata,345.7,,9.0,,
2921,Kids,Training,Metcon 7,1.0,9092.33,0.39,5546.32,2025/01/13,Retail,Bangalore,2826.57,M,,2025.0,1.0
2922,Kids,Soccer,Tiempo Legend,2.0,5553.88,0.99,0.0,2025/01/16,Online,Kolkata,3495.67,XL,,2025.0,1.0
2923,Women,Training,Metcon 7,1.0,6991.93,0.0,6991.93,,Online,Mumbai,371.76,XL,,,
2924,Women,Basketball,LeBron 20,1.0,8776.01,0.0,8776.01,,Retail,Bangalore,71.05,XL,,,
2006,Men,Lifestyle,Waffle One,4.0,6064.42,0.0,24257.68,,Online,Hyderabad,2936.55,XL,,,
2026,Women,Soccer,Premier III,1.0,5172.14,0.0,5172.14,2024/10/01,Retail,Mumbai,111.21,,,2024.0,10.0
2927,Men,Training,Flex Trainer,1.0,6316.75,0.0,6316.75,,Retail,Mumbai,1560.89,L,,,
2928,Women,Lifestyle,Waffle One,3.0,5582.98,0.0,16748.94,2024/07/09,Online,Delhi,1064.86,,6.0,2024.0,7.0
2929,Kids,Soccer,Tiempo Legend,1.0,6589.95,0.0,6589.95,2024/04/01,Retail,Hyderabad,157.26,M,,2024.0,4.0
2930,Women,Basketball,Air Jordan,1.0,9871.75,0.57,4244.85,2024/12/20,Retail,Bangalore,819.42,L,,2024.0,12.0
2931,Men,Basketball,Zoom Freak,1.0,9106.61,0.0,9106.61,2023/08/25,Retail,Pune,3751.45,,7.0,2023.0,8.0
2932,Kids,Running,Air Zoom,1.0,3424.06,0.35,2225.64,2025/03/01,Online,Bangalore,427.86,,12.0,2025.0,3.0
2933,Women,Training,ZoomX Invincible,2.0,9501.17,0.0,19002.34,2024/04/13,Retail,Hyderabad,1069.32,,,2024.0,4.0
2934,Women,Basketball,LeBron 20,1.0,2370.91,0.0,2370.91,2024/03/14,Online,Mumbai,3043.95,XL,,2024.0,3.0
2935,Men,Lifestyle,Dunk Low,4.0,6537.29,0.0,26149.16,2024/05/13,Online,Hyderabad,478.07,L,,2024.0,5.0
2936,Women,Training,Flex Trainer,1.0,6496.58,0.29,4612.57,2024/07/31,Retail,Pune,1933.1,XL,,2024.0,7.0
2937,Women,Training,Metcon 7,202.0,2201.54,0.99,4447.11,,Online,Delhi,1558.24,,8.0,,
2938,Kids,Soccer,Phantom GT,1.0,9507.54,0.0,9507.54,2025/01/14,Online,Delhi,2596.64,L,,2025.0,1.0
2939,Women,Basketball,Air Jordan,4.0,6858.76,0.0,27435.04,,Retail,Mumbai,639.03,XL,,,
2940,Women,Soccer,Premier III,1.0,8412.43,0.0,8412.43,2025/05/06,Retail,Hyderabad,344.67,L,,2025.0,5.0
2941,Men,Lifestyle,Blazer Mid,1.0,9331.65,0.0,9331.65,2025/05/02,Retail,Kolkata,492.35,XL,,2025.0,5.0
2942,Women,Training,Flex Trainer,4.0,5222.39,0.57,8982.51,2025/04/16,Online,Bangalore,68.53,,10.0,2025.0,4.0
2943,Women,Training,SuperRep Go,1.0,3390.0,0.0,3390.0,2024/10/09,Retail,Mumbai,429.78,,7.0,2024.0,10.0
2944,Women,Training,ZoomX Invincible,1.0,9738.93,0.0,9738.93,2024/10/06,Retail,Pune,261.36,,,2024.0,10.0
2945,Kids,Basketball,LeBron 20,1.0,3519.94,0.0,3519.94,,Online,Mumbai,3456.5,XL,,,
2946,Kids,Running,Free RN,4.0,5691.68,0.62,8651.35,,Retail,Bangalore,3129.43,XL,,,
2947,Women,Lifestyle,Blazer Mid,2.0,4113.48,0.38,5100.72,2024/12/04,Online,Mumbai,1604.63,XL,,2024.0,12.0
2948,Men,Basketball,Kyrie Flytrap,1.0,7561.85,0.16,6351.95,2025/04/19,Online,Kolkata,1708.88,,6.0,2025.0,4.0
2949,Men,Running,React Infinity,1.0,3055.79,0.49,1558.45,2025/07/05,Online,Delhi,698.79,M,,2025.0,7.0
2950,Women,Running,React Infinity,1.0,9151.36,0.0,9151.36,,Online,Pune,2540.27,M,,,
2036,Women,Soccer,Premier III,2.0,5172.14,0.76,2482.63,,Online,Mumbai,2469.75,XL,,,
2952,Kids,Training,SuperRep Go,1.0,5443.44,0.0,5443.44,2024/09/13,Retail,Kolkata,2237.39,XL,,2024.0,9.0
2049,Men,Training,Metcon 7,2.0,4020.5,0.99,0.0,2024/04/12,Online,Bangalore,400.59,M,,2024.0,4.0
2954,Women,Training,Flex Trainer,1.0,4709.79,0.0,4709.79,,Retail,Pune,3397.29,L,,,
2955,Kids,Basketball,LeBron 20,1.0,9846.09,0.12,8664.56,2024/07/30,Retail,Kolkata,2250.93,XL,,2024.0,7.0
2956,Kids,Training,ZoomX Invincible,4.0,6743.07,0.86,3776.12,2024/05/16,Online,Mumbai,3144.87,,,2024.0,5.0
2957,Men,Basketball,Zoom Freak,1.0,5348.89,0.47,2834.91,2024/11/19,Online,Kolkata,753.26,XL,,2024.0,11.0
2958,Women,Lifestyle,Blazer Mid,4.0,7898.87,0.0,31595.48,2025/05/07,Online,Mumbai,1097.55,,,2025.0,5.0
2959,Women,Training,SuperRep Go,1.0,8577.75,0.0,8577.75,,Retail,Delhi,3166.22,M,,,
2960,Men,Training,ZoomX Invincible,1.0,5690.69,0.0,5690.69,,Retail,Hyderabad,2620.93,M,,,
2961,Kids,Soccer,Tiempo Legend,1.0,5553.88,0.0,5553.88,2024/11/21,Retail,Mumbai,665.39,XL,,2024.0,11.0
2962,Women,Lifestyle,Air Force 1,1.0,2446.23,0.0,2446.23,,Online,Hyderabad,727.92,,9.0,,
2963,Kids,Training,Flex Trainer,1.0,4276.36,0.0,4276.36,2025/10/06,Retail,Bangalore,1172.39,XL,,2025.0,10.0
2964,Kids,Basketball,Zoom Freak,1.0,4656.28,0.0,4656.28,2024/06/17,Online,Mumbai,995.42,,,2024.0,6.0
2965,Men,Training,Metcon 7,4.0,2171.48,0.0,8685.92,2025/04/28,Retail,Bangalore,3079.48,XL,,2025.0,4.0
2966,Kids,Training,Flex Trainer,3.0,4276.36,0.0,12829.08,2025/02/27,Online,Pune,333.36,,8.0,2025.0,2.0
2035,Men,Lifestyle,Dunk Low,275.0,3598.07,0.99,9894.69,,Retail,Kolkata,3466.33,L,,,
2968,Kids,Training,Flex Trainer,1.0,5283.1,0.0,5283.1,2025/01/24,Retail,Bangalore,575.73,XL,,2025.0,1.0
2969,Men,Training,ZoomX Invincible,1.0,5690.69,0.0,5690.69,2025/07/19,Online,Pune,2323.02,M,,2025.0,7.0
2970,Men,Basketball,Air Jordan,1.0,6235.71,0.0,6235.71,,Online,Bangalore,617.91,,,,
2971,Women,Lifestyle,Dunk Low,1.0,9330.31,0.0,9330.31,2024/11/10,Online,Pune,610.6,,,2024.0,11.0
2972,Women,Soccer,Phantom GT,1.0,3883.92,0.0,3883.92,2024/10/05,Online,Kolkata,1995.69,M,,2024.0,10.0
2973,Kids,Soccer,Phantom GT,2.0,3347.42,0.0,6694.84,2024/10/31,Online,Bangalore,2234.16,XL,,2024.0,10.0
2974,Men,Running,Pegasus Turbo,3.0,4322.06,0.99,0.0,,Online,Bangalore,29.28,,,,
2975,Kids,Soccer,Mercurial Superfly,1.0,5037.43,0.0,5037.43,2024/11/10,Online,Delhi,3279.17,,10.0,2024.0,11.0
2976,Men,Running,Pegasus Turbo,1.0,6703.48,0.0,6703.48,2024/08/08,Retail,Hyderabad,2966.44,,,2024.0,8.0
2977,Kids,Training,ZoomX Invincible,3.0,2959.26,0.37,5593.0,,Online,Kolkata,821.76,,8.0,,
2978,Women,Running,Air Zoom,29.0,5714.92,0.99,1657.33,2025/04/14,Retail,Kolkata,581.26,,,2025.0,4.0
2979,Men,Soccer,Mercurial Superfly,1.0,6196.01,0.0,6196.01,,Retail,Bangalore,762.54,,,,
2980,Women,Running,React Infinity,4.0,8899.81,0.0,35599.24,,Retail,Bangalore,3075.35,L,,,
2981,Kids,Soccer,Premier III,4.0,5185.52,0.0,20742.08,2025/01/10,Retail,Pune,2777.67,M,,2025.0,1.0
2982,Men,Lifestyle,Dunk Low,1.0,6537.29,0.54,3007.15,2025/06/07,Online,Kolkata,1541.73,L,,2025.0,6.0
2983,Women,Running,Pegasus Turbo,1.0,8203.8,0.03,7957.69,,Retail,Bangalore,2968.2,XL,,,
2984,Men,Soccer,Phantom GT,2.0,4343.12,0.0,8686.24,2024/09/06,Online,Kolkata,3073.4,XL,,2024.0,9.0
2985,Kids,Running,Free RN,2.0,8996.05,0.48,9355.89,2024/05/16,Online,Bangalore,3419.45,,,2024.0,5.0
2986,Kids,Basketball,LeBron 20,1.0,6877.77,0.09,6258.77,2025/04/10,Online,Pune,2303.27,M,,2025.0,4.0
2987,Women,Soccer,Premier III,1.0,5172.14,0.0,5172.14,2024/08/08,Online,Pune,2365.7,L,,2024.0,8.0
2009,Women,Lifestyle,Dunk Low,1.0,6481.4,0.84,1037.02,2024/07/26,Retail,Bangalore,522.93,M,,2024.0,7.0
2989,Men,Soccer,Mercurial Superfly,1.0,6429.61,0.0,6429.61,2024/02/14,Online,Bangalore,2459.52,M,,2024.0,2.0
2990,Kids,Basketball,Kyrie Flytrap,1.0,2601.99,0.0,2601.99,2024/09/23,Retail,Bangalore,570.47,XL,,2024.0,9.0
2991,Men,Training,SuperRep Go,269.0,4004.4,0.99,10771.84,,Retail,Pune,3772.99,M,,,
2992,Men,Soccer,Premier III,2.0,3493.04,0.0,6986.08,2024/10/24,Online,Kolkata,2276.99,L,,2024.0,10.0
2993,Men,Soccer,Premier III,4.0,3493.04,0.0,13972.16,2024/10/13,Retail,Hyderabad,1770.74,M,,2024.0,10.0
2994,Women,Lifestyle,Air Force 1,144.0,2932.39,0.98,8445.28,2024/12/07,Retail,Mumbai,2962.69,,11.0,2024.0,12.0
2995,Kids,Lifestyle,Blazer Mid,1.0,8679.97,0.0,8679.97,,Online,Delhi,651.61,L,,,
2996,Women,Basketball,Air Jordan,1.0,9871.75,0.0,9871.75,2025/07/01,Online,Pune,3753.82,,11.0,2025.0,7.0
2043,Women,Lifestyle,Waffle One,1.0,5582.98,0.0,5582.98,2024/10/13,Retail,Mumbai,497.69,L,,2024.0,10.0
2998,Women,Training,Flex Trainer,2.0,8835.27,0.76,4240.93,2025/05/06,Online,Delhi,1637.2,,,2025.0,5.0
2033,Women,Soccer,Premier III,1.0,5172.14,0.39,3155.01,,Online,Kolkata,400.37,,,,
3000,Kids,Running,Free RN,1.0,2010.07,0.0,2010.07,,Retail,Mumbai,1110.62,M,,,
3001,Men,Soccer,Premier III,1.0,3493.04,0.0,3493.04,2024/01/25,Online,Delhi,362.26,L,,2024.0,1.0
3002,Women,Lifestyle,Waffle One,4.0,5582.98,0.0,22331.92,2024/11/22,Retail,Delhi,3535.87,,,2024.0,11.0
3003,Men,Basketball,Zoom Freak,2.0,9106.61,0.0,18213.22,2023/08/03,Online,Bangalore,646.26,XL,,2023.0,8.0
3004,Men,Training,ZoomX Invincible,2.0,6897.68,0.0,13795.36,,Retail,Pune,2708.1,XL,,,
3005,Women,Basketball,Zoom Freak,2.0,5075.22,0.19,8221.86,2025/04/23,Online,Delhi,3295.17,,9.0,2025.0,4.0
3006,Kids,Lifestyle,Blazer Mid,4.0,9673.57,0.89,4256.37,,Online,Pune,1932.88,,8.0,,
3007,Women,Soccer,Tiempo Legend,1.0,7680.16,0.99,0.0,2025/05/30,Online,Bangalore,1076.72,,12.0,2025.0,5.0
3008,Men,Soccer,Phantom GT,1.0,5259.05,0.28,3786.52,,Online,Pune,401.12,,,,
3009,Men,Lifestyle,Waffle One,2.0,5003.95,0.0,10007.9,2024/08/15,Online,Bangalore,3724.01,L,,2024.0,8.0
3010,Women,Soccer,Tiempo Legend,1.0,4957.93,0.0,4957.93,2025/05/05,Online,Pune,311.32,,,2025.0,5.0
3011,Women,Running,Pegasus Turbo,1.0,8016.24,0.5,4008.12,,Retail,Hyderabad,3074.24,,7.0,,
3012,Men,Lifestyle,Blazer Mid,2.0,3758.51,0.0,7517.02,,Retail,Hyderabad,94.77,L,,,
3013,Kids,Basketball,Zoom Freak,4.0,4656.28,0.96,745.0,2025/06/16,Retail,Kolkata,1039.09,XL,,2025.0,6.0
3014,Men,Running,Air Zoom,1.0,7143.23,0.0,7143.23,2025/01/30,Retail,Hyderabad,1004.97,,,2025.0,1.0
3015,Women,Running,React Infinity,1.0,8136.39,0.0,8136.39,,Online,Kolkata,2688.31,,,,
3016,Women,Running,Air Zoom,1.0,8931.44,0.0,8931.44,2024/08/31,Retail,Bangalore,868.59,M,,2024.0,8.0
3017,Women,Basketball,LeBron 20,1.0,8240.15,0.0,8240.15,,Retail,Delhi,3355.12,,6.0,,
3018,Kids,Soccer,Premier III,4.0,2708.73,0.0,10834.92,2024/08/22,Retail,Kolkata,3364.85,,11.0,2024.0,8.0
3019,Women,Running,Free RN,1.0,9942.61,0.0,9942.61,2023/12/19,Retail,Kolkata,1316.3,XL,,2023.0,12.0
3020,Kids,Lifestyle,Dunk Low,1.0,6153.37,0.0,6153.37,,Retail,Hyderabad,493.35,L,,,
3021,Women,Soccer,Mercurial Superfly,4.0,4301.85,0.42,9980.29,2023/09/21,Retail,Hyderabad,3050.7,,6.0,2023.0,9.0
3022,Kids,Training,ZoomX Invincible,1.0,4318.48,0.0,4318.48,2025/05/14,Online,Delhi,271.37,L,,2025.0,5.0
3023,Kids,Basketball,Zoom Freak,1.0,2493.28,0.0,2493.28,2024/05/19,Retail,Delhi,708.93,,,2024.0,5.0
3024,Kids,Running,Free RN,98.0,2010.07,0.99,1969.87,2024/12/07,Online,Mumbai,687.3,,,2024.0,12.0
3025,Kids,Lifestyle,Blazer Mid,4.0,9673.57,0.0,38694.28,2024/08/25,Retail,Hyderabad,3005.88,L,,2024.0,8.0
3026,Women,Lifestyle,Blazer Mid,1.0,7670.82,0.0,7670.82,2025/12/03,Online,Bangalore,127.25,,10.0,2025.0,12.0
3027,Women,Training,SuperRep Go,2.0,9593.27,0.0,19186.54,2024/10/25,Retail,Delhi,1038.79,L,,2024.0,10.0
3028,Kids,Running,Air Zoom,4.0,5837.53,0.0,23350.12,2025/01/29,Retail,Kolkata,471.86,L,,2025.0,1.0
3029,Kids,Training,ZoomX Invincible,1.0,6743.07,0.0,6743.07,,Retail,Bangalore,2696.49,M,,,
3030,Men,Soccer,Mercurial Superfly,3.0,6969.28,0.58,8781.29,2023/08/08,Online,Kolkata,98.19,,,2023.0,8.0
3031,Kids,Soccer,Premier III,4.0,8588.14,0.0,34352.56,2023/10/11,Online,Kolkata,117.68,M,,2023.0,10.0
3032,Men,Running,React Infinity,1.0,3055.79,0.0,3055.79,2025/01/16,Online,Mumbai,450.75,XL,,2025.0,1.0
3033,Men,Training,ZoomX Invincible,1.0,9397.68,0.74,2443.4,2024/11/21,Retail,Hyderabad,313.58,M,,2024.0,11.0
3034,Men,Soccer,Premier III,2.0,3493.04,0.79,1467.08,,Online,Pune,460.06,M,,,
3035,Kids,Training,Flex Trainer,4.0,9625.47,0.0,38501.88,,Retail,Hyderabad,419.24,,12.0,,
3036,Kids,Lifestyle,Dunk Low,2.0,2879.09,0.0,5758.18,2024/10/15,Retail,Hyderabad,1129.11,,11.0,2024.0,10.0
2033,Kids,Lifestyle,Waffle One,1.0,7949.83,0.0,7949.83,2025/01/22,Online,Kolkata,679.74,M,,2025.0,1.0
3038,Kids,Lifestyle,Air Force 1,1.0,4195.03,0.0,4195.03,2025/01/27,Retail,Delhi,1068.18,M,,2025.0,1.0
3039,Kids,Soccer,Premier III,1.0,5366.19,0.0,5366.19,2024/03/17,Online,Pune,638.3,,10.0,2024.0,3.0
3040,Women,Lifestyle,Waffle One,2.0,5582.98,0.0,11165.96,2024/08/12,Online,Hyderabad,3833.04,XL,,2024.0,8.0
3041,Kids,Lifestyle,Waffle One,1.0,4884.55,0.0,4884.55,2025/01/03,Online,Bangalore,1182.29,,9.0,2025.0,1.0
3042,Men,Lifestyle,Air Force 1,1.0,6009.58,0.0,6009.58,,Online,Delhi,3750.11,M,,,
3043,Men,Running,React Infinity,2.0,3055.79,0.0,6111.58,2025/04/11,Retail,Delhi,147.79,L,,2025.0,4.0
3044,Kids,Lifestyle,Air Force 1,3.0,4222.2,0.0,12666.6,,Retail,Hyderabad,931.4,,7.0,,
3045,Kids,Soccer,Premier III,1.0,2196.2,0.0,2196.2,,Retail,Bangalore,3809.54,XL,,,
3046,Men,Basketball,Air Jordan,2.0,4597.23,0.0,9194.46,2025/05/26,Online,Bangalore,3277.67,,11.0,2025.0,5.0
3047,Women,Basketball,Kyrie Flytrap,3.0,6175.84,0.9,1852.75,2024/10/14,Online,Hyderabad,960.94,,,2024.0,10.0
3048,Women,Lifestyle,Waffle One,1.0,5582.98,0.23,4298.89,2025/07/17,Retail,Hyderabad,517.17,,6.0,2025.0,7.0
3049,Kids,Lifestyle,Air Force 1,7.0,6066.5,0.99,424.66,2025/06/22,Online,Pune,156.45,,11.0,2025.0,6.0
3050,Kids,Basketball,Kyrie Flytrap,4.0,6436.11,0.0,25744.44,,Online,Delhi,205.25,,,,
3051,Men,Training,Metcon 7,1.0,4020.5,0.0,4020.5,2024/07/28,Online,Bangalore,166.42,M,,2024.0,7.0
3052,Kids,Running,React Infinity,1.0,9448.34,0.78,2078.63,2025/03/03,Online,Delhi,871.1,M,,2025.0,3.0
3053,Women,Lifestyle,Air Force 1,58.0,6323.09,0.99,3667.39,2024/09/18,Retail,Mumbai,1283.62,L,,2024.0,9.0
3054,Men,Soccer,Premier III,1.0,6667.47,0.0,6667.47,2024/12/17,Retail,Pune,402.6,M,,2024.0,12.0
2048,Kids,Basketball,LeBron 20,1.0,5357.49,0.0,5357.49,,Online,Pune,548.0,XL,,,
3056,Men,Training,ZoomX Invincible,1.0,5690.69,0.0,5690.69,,Online,Mumbai,544.14,,12.0,,
3057,Women,Soccer,Mercurial Superfly,2.0,4244.95,0.0,8489.9,2025/01/21,Retail,Bangalore,3693.98,,,2025.0,1.0
3058,Men,Soccer,Phantom GT,1.0,8048.66,0.0,8048.66,2023/08/01,Retail,Kolkata,3860.59,M,,2023.0,8.0
3059,Women,Running,React Infinity,3.0,8136.39,0.99,0.0,2025/06/19,Online,Hyderabad,3692.43,L,,2025.0,6.0
3060,Women,Running,Free RN,2.0,2149.28,0.0,4298.56,2024/09/09,Retail,Bangalore,1137.29,L,,2024.0,9.0
3061,Kids,Running,Pegasus Turbo,1.0,5653.14,0.0,5653.14,,Retail,Mumbai,549.05,XL,,,
3062,Women,Soccer,Phantom GT,1.0,6936.34,0.46,3745.62,2025/03/19,Retail,Mumbai,1647.34,,,2025.0,3.0
3063,Kids,Running,Air Zoom,2.0,9676.61,0.0,19353.22,2025/04/20,Online,Mumbai,3674.74,M,,2025.0,4.0
3064,Men,Soccer,Tiempo Legend,1.0,6041.3,0.0,6041.3,2024/01/11,Retail,Pune,1048.54,,,2024.0,1.0
3065,Women,Running,Free RN,5.0,2149.28,0.0,10746.4,,Online,Kolkata,3909.92,,12.0,,
3066,Kids,Training,ZoomX Invincible,1.0,6743.07,0.0,6743.07,2024/03/01,Online,Mumbai,1383.01,L,,2024.0,3.0
3067,Men,Lifestyle,Blazer Mid,4.0,7662.11,0.0,30648.44,2024/03/05,Retail,Hyderabad,1939.56,,9.0,2024.0,3.0
3068,Kids,Lifestyle,Air Force 1,4.0,4867.07,0.99,0.0,2025/05/25,Online,Delhi,2863.56,L,,2025.0,5.0
3069,Men,Training,Metcon 7,1.0,4020.5,0.99,0.0,2025/04/13,Online,Hyderabad,6.91,L,,2025.0,4.0
3070,Women,Running,Air Zoom,91.0,6737.19,0.99,6130.84,,Online,Hyderabad,2150.16,M,,,
3071,Women,Running,Air Zoom,1.0,5081.53,0.0,5081.53,2023/10/21,Online,Mumbai,663.86,,,2023.0,10.0
3072,Men,Training,Flex Trainer,2.0,3270.23,0.0,6540.46,2024/08/26,Retail,Mumbai,2621.5,,9.0,2024.0,8.0
3073,Men,Training,ZoomX Invincible,1.0,5690.69,0.0,5690.69,2025/06/14,Retail,Mumbai,1992.12,,,2025.0,6.0
3074,Women,Running,Free RN,2.0,2149.28,0.0,4298.56,,Online,Hyderabad,1216.34,M,,,
3075,Kids,Soccer,Premier III,42.0,2708.73,0.91,10239.0,2025/05/28,Retail,Mumbai,3594.94,L,,2025.0,5.0
2044,Kids,Lifestyle,Blazer Mid,1.0,4032.43,0.0,4032.43,,Online,Hyderabad,2059.4,,9.0,,
3077,Men,Lifestyle,Dunk Low,3.0,6537.29,0.46,10590.41,,Online,Pune,3700.77,XL,,,
3078,Men,Running,Free RN,1.0,2555.18,0.0,2555.18,2024/09/14,Online,Delhi,1820.38,M,,2024.0,9.0
3079,Women,Running,React Infinity,1.0,8136.39,0.0,8136.39,2024/01/10,Retail,Bangalore,2815.43,L,,2024.0,1.0
3080,Kids,Running,Air Zoom,4.0,3317.71,0.0,13270.84,,Online,Hyderabad,198.0,L,,,
3081,Kids,Training,Flex Trainer,1.0,8442.39,0.0,8442.39,2025/02/10,Retail,Mumbai,3126.66,,6.0,2025.0,2.0
3082,Men,Training,Metcon 7,1.0,4020.5,0.0,4020.5,2024/08/11,Online,Delhi,65.96,L,,2024.0,8.0
3083,Kids,Training,ZoomX Invincible,1.0,8535.31,0.0,8535.31,2024/08/29,Retail,Delhi,1159.57,XL,,2024.0,8.0
